# X T Absolute_Difference
0.7 0.04 0.00018648
0.71 0.04 0.000200888
0.72 0.04 0.000216174
0.73 0.04 0.000232365
0.74 0.04 0.000249488
0.75 0.04 0.00026757
0.76 0.04 0.000286634
0.77 0.04 0.000306704
0.78 0.04 0.000327802
0.79 0.04 0.000349949
0.8 0.04 0.000373168
0.81 0.04 0.000397478
0.82 0.04 0.000422904
0.83 0.04 0.00044947
0.84 0.04 0.000477205
0.85 0.04 0.000506139
0.86 0.04 0.000536312
0.87 0.04 0.000567769
0.88 0.04 0.00060056
0.89 0.04 0.000634747
0.9 0.04 0.000670397
0.91 0.04 0.000707584
0.92 0.04 0.000746384
0.93 0.04 0.000786867
0.94 0.04 0.000829089
0.95 0.04 0.000873076
0.96 0.04 0.000918797
0.97 0.04 0.000966134
0.98 0.04 0.00101483
0.99 0.04 0.00106443
1 0.04 0.00111418

0 0.05 6.79914e-06
0.01 0.05 6.55594e-06
0.02 0.05 6.33849e-06
0.03 0.05 6.14459e-06
0.04 0.05 5.9731e-06
0.05 0.05 5.82362e-06
0.06 0.05 5.69622e-06
0.07 0.05 5.59135e-06
0.08 0.05 5.50971e-06
0.09 0.05 5.45218e-06
0.1 0.05 5.41982e-06
0.11 0.05 5.41379e-06
0.12 0.05 5.43542e-06
0.13 0.05 5.48615e-06
0.14 0.05 5.5676e-06
0.15 0.05 5.68153e-06
0.16 0.05 5.82987e-06
0.17 0.05 6.01476e-06
0.18 0.05 6.23855e-06
0.19 0.05 6.50382e-06
0.2 0.05 6.8134e-06
0.21 0.05 7.17036e-06
0.22 0.05 7.5781e-06
0.23 0.05 8.0403e-06
0.24 0.05 8.56096e-06
0.25 0.05 9.14442e-06
0.26 0.05 9.7954e-06
0.27 0.05 1.0519e-05
0.28 0.05 1.13207e-05
0.29 0.05 1.22064e-05
0.3 0.05 1.31825e-05
0.31 0.05 1.42559e-05
0.32 0.05 1.54337e-05
0.33 0.05 1.6724e-05
0.34 0.05 1.8135e-05
0.35 0.05 1.96756e-05
0.36 0.05 2.13553e-05
0.37 0.05 2.31842e-05
0.38 0.05 2.51729e-05
0.39 0.05 2.73328e-05
0.4 0.05 2.96759e-05
0.41 0.05 3.22146e-05
0.42 0.05 3.49623e-05
0.43 0.05 3.79328e-05
0.44 0.05 4.11409e-05
0.45 0.05 4.46017e-05
0.46 0.05 4.83313e-05
0.47 0.05 5.23462e-05
0.48 0.05 5.66638e-05
0.49 0.05 6.1302e-05
0.5 0.05 6.62794e-05
0.51 0.05 7.1615e-05
0.52 0.05 7.73288e-05
0.53 0.05 8.3441e-05
0.54 0.05 8.99723e-05
0.55 0.05 9.69442e-05
0.56 0.05 0.000104378
0.57 0.05 0.000112297
0.58 0.05 0.000120722
0.59 0.05 0.000129677
0.6 0.05 0.000139184
0.61 0.05 0.000149267
0.62 0.05 0.00015995
0.63 0.05 0.000171255
0.64 0.05 0.000183207
0.65 0.05 0.000195829
0.66 0.05 0.000209146
0.67 0.05 0.000223181
0.68 0.05 0.000237959
0.69 0.05 0.000253505
0.7 0.05 0.000269842
0.71 0.05 0.000286996
0.72 0.05 0.000304992
0.73 0.05 0.000323857
0.74 0.05 0.000343617
0.75 0.05 0.000364298
0.76 0.05 0.000385928
0.77 0.05 0.000408535
0.78 0.05 0.000432148
0.79 0.05 0.000456795
0.8 0.05 0.000482505
0.81 0.05 0.000509306
0.82 0.05 0.000537226
0.83 0.05 0.000566289
0.84 0.05 0.000596517
0.85 0.05 0.000627927
0.86 0.05 0.000660531
0.87 0.05 0.000694333
0.88 0.05 0.000729328
0.89 0.05 0.000765499
0.9 0.05 0.000802819
0.91 0.05 0.000841246
0.92 0.05 0.000880731
0.93 0.05 0.000921215
0.94 0.05 0.000962643
0.95 0.05 0.00100497
0.96 0.05 0.0010482
0.97 0.05 0.0010924
0.98 0.05 0.00113777
0.99 0.05 0.00118468
1 0.05 0.00123385

0 0.06 1.004e-05
0.01 0.06 9.76264e-06
0.02 0.06 9.52361e-06
0.03 0.06 9.32466e-06
0.04 0.06 9.1668e-06
0.05 0.06 9.05067e-06
0.06 0.06 8.97681e-06
0.07 0.06 8.94583e-06
0.08 0.06 8.95846e-06
0.09 0.06 9.01567e-06
0.1 0.06 9.11867e-06
0.11 0.06 9.26896e-06
0.12 0.06 9.4683e-06
0.13 0.06 9.71877e-06
0.14 0.06 1.00227e-05
0.15 0.06 1.03828e-05
0.16 0.06 1.0802e-05
0.17 0.06 1.12835e-05
0.18 0.06 1.18308e-05
0.19 0.06 1.24479e-05
0.2 0.06 1.31389e-05
0.21 0.06 1.39083e-05
0.22 0.06 1.4761e-05
0.23 0.06 1.5702e-05
0.24 0.06 1.67371e-05
0.25 0.06 1.78719e-05
0.26 0.06 1.9113e-05
0.27 0.06 2.04668e-05
0.28 0.06 2.19405e-05
0.29 0.06 2.35416e-05
0.3 0.06 2.5278e-05
0.31 0.06 2.7158e-05
0.32 0.06 2.91904e-05
0.33 0.06 3.13844e-05
0.34 0.06 3.37497e-05
0.35 0.06 3.62965e-05
0.36 0.06 3.90353e-05
0.37 0.06 4.19772e-05
0.38 0.06 4.51338e-05
0.39 0.06 4.8517e-05
0.4 0.06 5.21395e-05
0.41 0.06 5.6014e-05
0.42 0.06 6.01541e-05
0.43 0.06 6.45737e-05
0.44 0.06 6.9287e-05
0.45 0.06 7.43088e-05
0.46 0.06 7.96545e-05
0.47 0.06 8.53395e-05
0.48 0.06 9.138e-05
0.49 0.06 9.77925e-05
0.5 0.06 0.000104594
0.51 0.06 0.000111801
0.52 0.06 0.000119433
0.53 0.06 0.000127506
0.54 0.06 0.000136039
0.55 0.06 0.000145051
0.56 0.06 0.000154561
0.57 0.06 0.000164588
0.58 0.06 0.000175152
0.59 0.06 0.000186273
0.6 0.06 0.000197971
0.61 0.06 0.000210266
0.62 0.06 0.00022318
0.63 0.06 0.000236734
0.64 0.06 0.000250948
0.65 0.06 0.000265844
0.66 0.06 0.000281444
0.67 0.06 0.000297768
0.68 0.06 0.000314839
0.69 0.06 0.000332678
0.7 0.06 0.000351305
0.71 0.06 0.000370743
0.72 0.06 0.00039101
0.73 0.06 0.000412126
0.74 0.06 0.000434111
0.75 0.06 0.00045698
0.76 0.06 0.000480752
0.77 0.06 0.00050544
0.78 0.06 0.000531057
0.79 0.06 0.000557616
0.8 0.06 0.000585124
0.81 0.06 0.000613591
0.82 0.06 0.000643021
0.83 0.06 0.000673422
0.84 0.06 0.000704797
0.85 0.06 0.000737151
0.86 0.06 0.000770493
0.87 0.06 0.000804833
0.88 0.06 0.000840186
0.89 0.06 0.000876577
0.9 0.06 0.000914038
0.91 0.06 0.000952611
0.92 0.06 0.00099235
0.93 0.06 0.00103332
0.94 0.06 0.00107558
0.95 0.06 0.0011192
0.96 0.06 0.00116419
0.97 0.06 0.00121054
0.98 0.06 0.00125808
0.99 0.06 0.00130646
1 0.06 0.00135503

0 0.07 1.55173e-05
0.01 0.07 1.51834e-05
0.02 0.07 1.49195e-05
0.03 0.07 1.47233e-05
0.04 0.07 1.4594e-05
0.05 0.07 1.45313e-05
0.06 0.07 1.45358e-05
0.07 0.07 1.46084e-05
0.08 0.07 1.47504e-05
0.09 0.07 1.49633e-05
0.1 0.07 1.52491e-05
0.11 0.07 1.56098e-05
0.12 0.07 1.6048e-05
0.13 0.07 1.65661e-05
0.14 0.07 1.71673e-05
0.15 0.07 1.78547e-05
0.16 0.07 1.86319e-05
0.17 0.07 1.95029e-05
0.18 0.07 2.04717e-05
0.19 0.07 2.1543e-05
0.2 0.07 2.27216e-05
0.21 0.07 2.40127e-05
0.22 0.07 2.5422e-05
0.23 0.07 2.69552e-05
0.24 0.07 2.86187e-05
0.25 0.07 3.04192e-05
0.26 0.07 3.23635e-05
0.27 0.07 3.44591e-05
0.28 0.07 3.67137e-05
0.29 0.07 3.91354e-05
0.3 0.07 4.17326e-05
0.31 0.07 4.45142e-05
