t\x,0,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.21,0.22,0.23,0.24,0.25,0.26,0.27,0.28,0.29,0.3,0.31,0.32,0.33,0.34,0.35,0.36,0.37,0.38,0.39,0.4,0.41,0.42,0.43,0.44,0.45,0.46,0.47,0.48,0.49,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.57,0.58,0.59,0.6,0.61,0.62,0.63,0.64,0.65,0.66,0.67,0.68,0.69,0.7,0.71,0.72,0.73,0.74,0.75,0.76,0.77,0.78,0.79,0.8,0.81,0.82,0.83,0.84,0.85,0.86,0.87,0.88,0.89,0.9,0.91,0.92,0.93,0.94,0.95,0.96,0.97,0.98,0.99,1
0.21,-0.0123368,0.00272379,0.000740053,0.000538039,0.000468706,0.000460084,0.000460178,0.000460664,0.000461028,0.000461305,0.000461525,0.000461704,0.000461852,0.000461977,0.000462085,0.000462178,0.000462259,0.000462331,0.000462395,0.000462452,0.000462503,0.00046255,0.000462592,0.000462631,0.000462667,0.0004627,0.00046273,0.000462758,0.000462784,0.000462808,0.000462831,0.000462852,0.000462872,0.000462891,0.000462909,0.000462925,0.000462941,0.000462956,0.00046297,0.000462984,0.000462996,0.000463009,0.00046302,0.000463031,0.000463042,0.000463052,0.000463062,0.000463071,0.00046308,0.000463089,0.000463097,0.000463105,0.000463113,0.00046312,0.000463127,0.000463134,0.000463141,0.000463147,0.000463153,0.000463159,0.000463165,0.000463171,0.000463176,0.000463181,0.000463187,0.000463192,0.000463196,0.000463201,0.000463206,0.00046321,0.000463214,0.000463219,0.000463223,0.000463227,0.000463231,0.000463234,0.000463238,0.000463242,0.000463245,0.000463249,0.000463252,0.000463255,0.000463258,0.000463262,0.000463265,0.000463268,0.000463271,0.000463274,0.000463278,0.000463285,0.000463302,0.000463354,0.00046351,0.000463951,0.000465067,0.000467547,0.000473007,0.00048982,0.000574168,0.0012604,3.35348
0.22,-0.0124608,0.00213007,0.00069493,0.000510646,0.000447988,0.000439724,0.000439741,0.00044018,0.000440513,0.000440766,0.000440967,0.00044113,0.000441265,0.00044138,0.000441478,0.000441563,0.000441637,0.000441702,0.000441761,0.000441813,0.00044186,0.000441902,0.000441941,0.000441976,0.000442009,0.000442039,0.000442066,0.000442092,0.000442116,0.000442138,0.000442158,0.000442178,0.000442196,0.000442213,0.000442229,0.000442245,0.000442259,0.000442273,0.000442286,0.000442298,0.00044231,0.000442321,0.000442331,0.000442341,0.000442351,0.00044236,0.000442369,0.000442378,0.000442386,0.000442394,0.000442401,0.000442409,0.000442416,0.000442422,0.000442429,0.000442435,0.000442441,0.000442447,0.000442453,0.000442458,0.000442463,0.000442469,0.000442474,0.000442478,0.000442483,0.000442488,0.000442492,0.000442496,0.0004425,0.000442504,0.000442508,0.000442512,0.000442516,0.00044252,0.000442523,0.000442527,0.00044253,0.000442533,0.000442537,0.00044254,0.000442543,0.000442546,0.000442549,0.000442551,0.000442554,0.000442557,0.00044256,0.000442563,0.000442566,0.000442573,0.000442589,0.000442636,0.00044278,0.000443187,0.000444211,0.000446489,0.000451549,0.000467391,0.000547567,0.00119664,3.38719
0.23,-0.012586,0.00171259,0.000656446,0.000486057,0.000429013,0.000421098,0.00042105,0.000421448,0.000421753,0.000421985,0.000422169,0.000422319,0.000422443,0.000422548,0.000422637,0.000422715,0.000422783,0.000422843,0.000422897,0.000422944,0.000422988,0.000423026,0.000423062,0.000423094,0.000423124,0.000423151,0.000423177,0.0004232,0.000423222,0.000423242,0.000423261,0.000423279,0.000423296,0.000423311,0.000423326,0.00042334,0.000423353,0.000423366,0.000423378,0.000423389,0.0004234,0.00042341,0.000423419,0.000423429,0.000423438,0.000423446,0.000423454,0.000423462,0.000423469,0.000423477,0.000423484,0.00042349,0.000423497,0.000423503,0.000423509,0.000423515,0.00042352,0.000423525,0.000423531,0.000423536,0.00042354,0.000423545,0.00042355,0.000423554,0.000423558,0.000423563,0.000423567,0.000423571,0.000423574,0.000423578,0.000423582,0.000423585,0.000423589,0.000423592,0.000423595,0.000423598,0.000423601,0.000423604,0.000423607,0.00042361,0.000423613,0.000423616,0.000423618,0.000423621,0.000423624,0.000423626,0.000423629,0.000423631,0.000423635,0.000423641,0.000423656,0.0004237,0.000423833,0.000424209,0.000425153,0.000427253,0.000431961,0.000446934,0.000523319,0.0011392,3.42123
0.24,-0.0127125,0.00137328,0.000622043,0.000463816,0.000411569,0.000403992,0.000403889,0.000404251,0.000404531,0.000404745,0.000404915,0.000405052,0.000405167,0.000405263,0.000405346,0.000405417,0.00040548,0.000405535,0.000405584,0.000405628,0.000405668,0.000405703,0.000405736,0.000405766,0.000405793,0.000405818,0.000405841,0.000405863,0.000405883,0.000405902,0.000405919,0.000405935,0.000405951,0.000405965,0.000405979,0.000405992,0.000406004,0.000406015,0.000406026,0.000406036,0.000406046,0.000406056,0.000406065,0.000406073,0.000406081,0.000406089,0.000406097,0.000406104,0.000406111,0.000406117,0.000406124,0.00040613,0.000406136,0.000406141,0.000406147,0.000406152,0.000406157,0.000406162,0.000406167,0.000406171,0.000406176,0.00040618,0.000406184,0.000406188,0.000406192,0.000406196,0.0004062,0.000406204,0.000406207,0.00040621,0.000406214,0.000406217,0.00040622,0.000406223,0.000406226,0.000406229,0.000406232,0.000406235,0.000406237,0.00040624,0.000406243,0.000406245,0.000406248,0.00040625,0.000406252,0.000406255,0.000406257,0.00040626,0.000406263,0.000406268,0.000406282,0.000406323,0.000406447,0.000406796,0.000407668,0.000409612,0.000414008,0.000428201,0.000501127,0.00108711,3.45561
0.25,-0.0128403,0.00105959,0.000590271,0.000443573,0.00039548,0.000388227,0.000388078,0.000388408,0.000388667,0.000388864,0.000389021,0.000389148,0.000389253,0.000389342,0.000389418,0.000389484,0.000389542,0.000389593,0.000389638,0.000389679,0.000389715,0.000389748,0.000389779,0.000389806,0.000389831,0.000389854,0.000389876,0.000389896,0.000389914,0.000389931,0.000389948,0.000389963,0.000389977,0.00038999,0.000390003,0.000390014,0.000390026,0.000390036,0.000390046,0.000390056,0.000390065,0.000390074,0.000390082,0.00039009,0.000390097,0.000390104,0.000390111,0.000390118,0.000390124,0.00039013,0.000390136,0.000390142,0.000390147,0.000390153,0.000390158,0.000390162,0.000390167,0.000390172,0.000390176,0.00039018,0.000390184,0.000390188,0.000390192,0.000390196,0.0003902,0.000390203,0.000390207,0.00039021,0.000390213,0.000390216,0.000390219,0.000390222,0.000390225,0.000390228,0.000390231,0.000390234,0.000390236,0.000390239,0.000390241,0.000390244,0.000390246,0.000390248,0.000390251,0.000390253,0.000390255,0.000390257,0.000390259,0.000390262,0.000390264,0.00039027,0.000390283,0.000390321,0.000390437,0.000390761,0.00039157,0.000393375,0.000397493,0.000410981,0.00048074,0.00103965,3.49034
0.26,-0.0129693,0.000727892,0.000559902,0.000425043,0.000380595,0.00037365,0.000373463,0.000373764,0.000374004,0.000374187,0.000374332,0.000374449,0.000374547,0.000374629,0.0003747,0.000374761,0.000374815,0.000374862,0.000374904,0.000374941,0.000374975,0.000375006,0.000375033,0.000375059,0.000375082,0.000375104,0.000375123,0.000375142,0.000375159,0.000375175,0.00037519,0.000375204,0.000375217,0.000375229,0.000375241,0.000375252,0.000375262,0.000375272,0.000375281,0.00037529,0.000375298,0.000375306,0.000375314,0.000375321,0.000375328,0.000375335,0.000375341,0.000375347,0.000375353,0.000375359,0.000375364,0.00037537,0.000375375,0.000375379,0.000375384,0.000375389,0.000375393,0.000375397,0.000375401,0.000375405,0.000375409,0.000375413,0.000375416,0.00037542,0.000375423,0.000375426,0.00037543,0.000375433,0.000375436,0.000375439,0.000375441,0.000375444,0.000375447,0.000375449,0.000375452,0.000375454,0.000375457,0.000375459,0.000375462,0.000375464,0.000375466,0.000375468,0.00037547,0.000375472,0.000375474,0.000375476,0.000375478,0.00037548,0.000375483,0.000375488,0.0003755,0.000375536,0.000375644,0.000375946,0.0003767,0.000378381,0.00038225,0.000395097,0.000461946,0.000996197,3.52542
0.27,-0.0130996,0.000318063,0.000529349,0.000407984,0.000366784,0.000360132,0.000359913,0.000360188,0.000360411,0.000360581,0.000360716,0.000360825,0.000360916,0.000360992,0.000361058,0.000361114,0.000361164,0.000361208,0.000361247,0.000361281,0.000361313,0.000361341,0.000361367,0.000361391,0.000361412,0.000361432,0.000361451,0.000361468,0.000361484,0.000361498,0.000361512,0.000361525,0.000361537,0.000361549,0.00036156,0.00036157,0.000361579,0.000361588,0.000361597,0.000361605,0.000361613,0.000361621,0.000361628,0.000361634,0.000361641,0.000361647,0.000361653,0.000361659,0.000361664,0.000361669,0.000361674,0.000361679,0.000361684,0.000361688,0.000361693,0.000361697,0.000361701,0.000361705,0.000361709,0.000361712,0.000361716,0.000361719,0.000361722,0.000361726,0.000361729,0.000361732,0.000361735,0.000361738,0.00036174,0.000361743,0.000361746,0.000361748,0.000361751,0.000361753,0.000361756,0.000361758,0.00036176,0.000361762,0.000361765,0.000361767,0.000361769,0.000361771,0.000361773,0.000361775,0.000361776,0.000361778,0.00036178,0.000361782,0.000361785,0.000361789,0.0003618,0.000361834,0.000361936,0.000362218,0.000362921,0.000364492,0.000368137,0.000380401,0.000444565,0.000956261,3.56085
0.28,-0.0132313,-0.000299045,0.000495495,0.000392165,0.000353934,0.000347561,0.000347315,0.000347568,0.000347775,0.000347933,0.000348059,0.00034816,0.000348245,0.000348316,0.000348377,0.00034843,0.000348476,0.000348517,0.000348553,0.000348586,0.000348615,0.000348641,0.000348665,0.000348687,0.000348707,0.000348726,0.000348743,0.000348759,0.000348774,0.000348787,0.0003488,0.000348812,0.000348824,0.000348834,0.000348844,0.000348854,0.000348863,0.000348871,0.000348879,0.000348887,0.000348894,0.000348901,0.000348908,0.000348914,0.00034892,0.000348926,0.000348931,0.000348937,0.000348942,0.000348946,0.000348951,0.000348956,0.00034896,0.000348964,0.000348968,0.000348972,0.000348976,0.000348979,0.000348983,0.000348986,0.00034899,0.000348993,0.000348996,0.000348999,0.000349002,0.000349005,0.000349007,0.00034901,0.000349013,0.000349015,0.000349018,0.00034902,0.000349022,0.000349025,0.000349027,0.000349029,0.000349031,0.000349033,0.000349035,0.000349037,0.000349039,0.000349041,0.000349043,0.000349044,0.000349046,0.000349048,0.00034905,0.000349051,0.000349054,0.000349058,0.000349069,0.000349101,0.000349196,0.00034946,0.000350118,0.000351589,0.000355033,0.000366762,0.000428446,0.000919426,3.59664
0.29,-0.0133643,-0.00154929,0.0004487,0.000377276,0.000341946,0.00033584,0.000335573,0.000335805,0.000335998,0.000336146,0.000336263,0.000336358,0.000336437,0.000336503,0.00033656,0.000336609,0.000336652,0.00033669,0.000336724,0.000336755,0.000336782,0.000336806,0.000336829,0.000336849,0.000336868,0.000336886,0.000336902,0.000336916,0.00033693,0.000336943,0.000336955,0.000336966,0.000336977,0.000336987,0.000336996,0.000337005,0.000337013,0.000337021,0.000337029,0.000337036,0.000337042,0.000337049,0.000337055,0.000337061,0.000337067,0.000337072,0.000337077,0.000337082,0.000337087,0.000337091,0.000337096,0.0003371,0.000337104,0.000337108,0.000337112,0.000337115,0.000337119,0.000337122,0.000337125,0.000337129,0.000337132,0.000337135,0.000337138,0.00033714,0.000337143,0.000337146,0.000337148,0.000337151,0.000337153,0.000337155,0.000337158,0.00033716,0.000337162,0.000337164,0.000337166,0.000337168,0.00033717,0.000337172,0.000337174,0.000337176,0.000337178,0.000337179,0.000337181,0.000337183,0.000337184,0.000337186,0.000337187,0.000337189,0.000337191,0.000337195,0.000337205,0.000337236,0.000337325,0.000337574,0.000338191,0.000339572,0.000342832,0.00035407,0.000413454,0.000885339,3.63279
0.3,-0.0134986,-0.00652225,0.000321211,0.00036208,0.000330718,0.000324886,0.000324601,0.000324814,0.000324995,0.000325133,0.000325243,0.000325332,0.000325405,0.000325468,0.000325521,0.000325567,0.000325607,0.000325643,0.000325675,0.000325703,0.000325728,0.000325751,0.000325772,0.000325792,0.000325809,0.000325825,0.00032584,0.000325854,0.000325867,0.000325879,0.00032589,0.000325901,0.000325911,0.00032592,0.000325929,0.000325937,0.000325945,0.000325952,0.000325959,0.000325966,0.000325972,0.000325978,0.000325984,0.000325989,0.000325995,0.000326,0.000326005,0.000326009,0.000326014,0.000326018,0.000326022,0.000326026,0.00032603,0.000326033,0.000326037,0.00032604,0.000326044,0.000326047,0.00032605,0.000326053,0.000326056,0.000326058,0.000326061,0.000326064,0.000326066,0.000326069,0.000326071,0.000326073,0.000326076,0.000326078,0.00032608,0.000326082,0.000326084,0.000326086,0.000326088,0.00032609,0.000326092,0.000326093,0.000326095,0.000326097,0.000326099,0.0003261,0.000326102,0.000326103,0.000326105,0.000326106,0.000326108,0.000326109,0.000326111,0.000326115,0.000326125,0.000326153,0.000326238,0.000326472,0.000327052,0.000328351,0.000331445,0.000342231,0.000399476,0.000853702,3.6693
0.31,-0.0136343,0.0151964,0.00069658,0.00035645,0.000320333,0.000314628,0.000314326,0.000314523,0.000314692,0.000314822,0.000314925,0.000315008,0.000315077,0.000315135,0.000315185,0.000315229,0.000315266,0.0003153,0.000315329,0.000315356,0.00031538,0.000315401,0.000315421,0.000315439,0.000315456,0.000315471,0.000315485,0.000315498,0.00031551,0.000315521,0.000315532,0.000315541,0.000315551,0.000315559,0.000315568,0.000315575,0.000315583,0.00031559,0.000315596,0.000315602,0.000315608,0.000315614,0.000315619,0.000315624,0.000315629,0.000315634,0.000315639,0.000315643,0.000315647,0.000315651,0.000315655,0.000315659,0.000315662,0.000315666,0.000315669,0.000315672,0.000315675,0.000315678,0.000315681,0.000315684,0.000315686,0.000315689,0.000315692,0.000315694,0.000315696,0.000315699,0.000315701,0.000315703,0.000315705,0.000315707,0.000315709,0.000315711,0.000315713,0.000315715,0.000315717,0.000315719,0.00031572,0.000315722,0.000315724,0.000315725,0.000315727,0.000315728,0.00031573,0.000315731,0.000315733,0.000315734,0.000315735,0.000315737,0.000315739,0.000315742,0.000315751,0.000315778,0.000315858,0.000316079,0.000316625,0.000317851,0.000320792,0.00033116,0.000386413,0.000824259,3.70617
0.32,-0.0137713,0.00518855,0.000524619,0.000342647,0.000310454,0.000304998,0.000304684,0.000304865,0.000305024,0.000305146,0.000305243,0.000305321,0.000305386,0.000305441,0.000305488,0.000305528,0.000305564,0.000305595,0.000305623,0.000305648,0.00030567,0.000305691,0.000305709,0.000305726,0.000305742,0.000305756,0.000305769,0.000305781,0.000305793,0.000305803,0.000305813,0.000305822,0.000305831,0.000305839,0.000305847,0.000305854,0.000305861,0.000305868,0.000305874,0.00030588,0.000305885,0.00030589,0.000305896,0.0003059,0.000305905,0.000305909,0.000305914,0.000305918,0.000305922,0.000305925,0.000305929,0.000305932,0.000305936,0.000305939,0.000305942,0.000305945,0.000305948,0.000305951,0.000305953,0.000305956,0.000305959,0.000305961,0.000305963,0.000305966,0.000305968,0.00030597,0.000305972,0.000305974,0.000305976,0.000305978,0.00030598,0.000305982,0.000305984,0.000305985,0.000305987,0.000305989,0.00030599,0.000305992,0.000305993,0.000305995,0.000305996,0.000305998,0.000305999,0.000306001,0.000306002,0.000306003,0.000306004,0.000306006,0.000306008,0.000306011,0.00030602,0.000306045,0.000306121,0.000306329,0.000306845,0.000308003,0.000310805,0.000320785,0.000374177,0.000796788,3.74342
0.33,-0.0139097,0.00360651,0.000491086,0.000331434,0.000301191,0.000295942,0.000295618,0.000295785,0.000295935,0.00029605,0.000296141,0.000296214,0.000296275,0.000296327,0.000296371,0.000296409,0.000296443,0.000296472,0.000296498,0.000296522,0.000296543,0.000296562,0.000296579,0.000296595,0.00029661,0.000296623,0.000296636,0.000296647,0.000296658,0.000296668,0.000296677,0.000296686,0.000296694,0.000296702,0.000296709,0.000296716,0.000296722,0.000296728,0.000296734,0.00029674,0.000296745,0.00029675,0.000296755,0.000296759,0.000296764,0.000296768,0.000296772,0.000296776,0.000296779,0.000296783,0.000296786,0.000296789,0.000296793,0.000296796,0.000296799,0.000296801,0.000296804,0.000296807,0.000296809,0.000296812,0.000296814,0.000296816,0.000296819,0.000296821,0.000296823,0.000296825,0.000296827,0.000296829,0.000296831,0.000296832,0.000296834,0.000296836,0.000296838,0.000296839,0.000296841,0.000296842,0.000296844,0.000296845,0.000296847,0.000296848,0.00029685,0.000296851,0.000296852,0.000296854,0.000296855,0.000296856,0.000296857,0.000296859,0.00029686,0.000296864,0.000296872,0.000296896,0.000296968,0.000297165,0.000297652,0.000298749,0.000301422,0.000311042,0.000362693,0.000771096,3.78104
0.34,-0.0140495,0.0029594,0.000472142,0.000321144,0.000292466,0.00028741,0.000287077,0.000287232,0.000287373,0.000287481,0.000287567,0.000287636,0.000287694,0.000287743,0.000287784,0.00028782,0.000287852,0.00028788,0.000287904,0.000287926,0.000287946,0.000287964,0.000287981,0.000287996,0.00028801,0.000288022,0.000288034,0.000288045,0.000288055,0.000288064,0.000288073,0.000288081,0.000288089,0.000288096,0.000288103,0.000288109,0.000288115,0.000288121,0.000288127,0.000288132,0.000288137,0.000288142,0.000288146,0.00028815,0.000288154,0.000288158,0.000288162,0.000288166,0.000288169,0.000288172,0.000288176,0.000288179,0.000288182,0.000288185,0.000288187,0.00028819,0.000288192,0.000288195,0.000288197,0.0002882,0.000288202,0.000288204,0.000288206,0.000288208,0.00028821,0.000288212,0.000288214,0.000288216,0.000288218,0.000288219,0.000288221,0.000288223,0.000288224,0.000288226,0.000288227,0.000288229,0.00028823,0.000288231,0.000288233,0.000288234,0.000288235,0.000288237,0.000288238,0.000288239,0.00028824,0.000288241,0.000288243,0.000288244,0.000288246,0.000288249,0.000288256,0.000288279,0.000288348,0.000288535,0.000288996,0.000290036,0.000292592,0.000301875,0.000351893,0.000747016,3.81904
0.35,-0.0141907,0.00261173,0.000457857,0.00031156,0.000284233,0.000279357,0.000279018,0.000279161,0.000279294,0.000279396,0.000279477,0.000279543,0.000279597,0.000279643,0.000279683,0.000279717,0.000279746,0.000279773,0.000279796,0.000279817,0.000279836,0.000279853,0.000279868,0.000279882,0.000279895,0.000279907,0.000279918,0.000279928,0.000279938,0.000279947,0.000279955,0.000279963,0.00027997,0.000279977,0.000279983,0.000279989,0.000279995,0.000280001,0.000280006,0.000280011,0.000280015,0.00028002,0.000280024,0.000280028,0.000280032,0.000280036,0.000280039,0.000280043,0.000280046,0.000280049,0.000280052,0.000280055,0.000280058,0.00028006,0.000280063,0.000280066,0.000280068,0.00028007,0.000280073,0.000280075,0.000280077,0.000280079,0.000280081,0.000280083,0.000280085,0.000280087,0.000280088,0.00028009,0.000280092,0.000280093,0.000280095,0.000280096,0.000280098,0.000280099,0.000280101,0.000280102,0.000280103,0.000280105,0.000280106,0.000280107,0.000280109,0.00028011,0.000280111,0.000280112,0.000280113,0.000280114,0.000280115,0.000280117,0.000280118,0.000280121,0.000280128,0.00028015,0.000280215,0.000280393,0.00028083,0.000281819,0.000284265,0.000293235,0.000341718,0.000724399,3.85743
0.36,-0.0143333,0.00240169,0.000445849,0.000302583,0.00027645,0.000271744,0.0002714,0.000271532,0.000271658,0.000271755,0.000271831,0.000271894,0.000271945,0.000271989,0.000272026,0.000272058,0.000272086,0.000272111,0.000272133,0.000272153,0.000272171,0.000272187,0.000272201,0.000272215,0.000272227,0.000272238,0.000272249,0.000272258,0.000272267,0.000272276,0.000272284,0.000272291,0.000272298,0.000272304,0.00027231,0.000272316,0.000272321,0.000272327,0.000272332,0.000272336,0.000272341,0.000272345,0.000272349,0.000272353,0.000272356,0.00027236,0.000272363,0.000272366,0.000272369,0.000272372,0.000272375,0.000272378,0.000272381,0.000272383,0.000272386,0.000272388,0.00027239,0.000272393,0.000272395,0.000272397,0.000272399,0.000272401,0.000272403,0.000272404,0.000272406,0.000272408,0.000272409,0.000272411,0.000272413,0.000272414,0.000272416,0.000272417,0.000272419,0.00027242,0.000272421,0.000272423,0.000272424,0.000272425,0.000272426,0.000272428,0.000272429,0.00027243,0.000272431,0.000272432,0.000272433,0.000272434,0.000272435,0.000272436,0.000272438,0.00027244,0.000272448,0.000272468,0.00027253,0.000272699,0.000273115,0.000274055,0.0002764,0.000285077,0.000332116,0.000703117,3.89619
0.37,-0.0144773,0.00226943,0.00043528,0.000294146,0.000269082,0.000264535,0.000264188,0.000264311,0.00026443,0.000264521,0.000264594,0.000264653,0.000264702,0.000264743,0.000264778,0.000264809,0.000264835,0.000264859,0.00026488,0.000264898,0.000264915,0.000264931,0.000264944,0.000264957,0.000264969,0.000264979,0.000264989,0.000264998,0.000265007,0.000265015,0.000265022,0.000265029,0.000265036,0.000265042,0.000265048,0.000265053,0.000265058,0.000265063,0.000265068,0.000265072,0.000265076,0.00026508,0.000265084,0.000265088,0.000265091,0.000265095,0.000265098,0.000265101,0.000265104,0.000265107,0.000265109,0.000265112,0.000265114,0.000265117,0.000265119,0.000265121,0.000265123,0.000265126,0.000265128,0.00026513,0.000265131,0.000265133,0.000265135,0.000265137,0.000265138,0.00026514,0.000265142,0.000265143,0.000265145,0.000265146,0.000265148,0.000265149,0.00026515,0.000265152,0.000265153,0.000265154,0.000265155,0.000265156,0.000265158,0.000265159,0.00026516,0.000265161,0.000265162,0.000265163,0.000265164,0.000265165,0.000265166,0.000265167,0.000265168,0.000265171,0.000265178,0.000265198,0.000265257,0.000265418,0.000265813,0.000266709,0.00026896,0.000277362,0.000323038,0.000683053,3.93535
0.38,-0.0146228,0.00218792,0.00042578,0.000286198,0.000262097,0.000257701,0.00025735,0.000257464,0.000257577,0.000257664,0.000257733,0.000257789,0.000257835,0.000257874,0.000257908,0.000257937,0.000257962,0.000257984,0.000258004,0.000258022,0.000258038,0.000258052,0.000258065,0.000258078,0.000258089,0.000258099,0.000258108,0.000258117,0.000258125,0.000258132,0.000258139,0.000258146,0.000258152,0.000258158,0.000258163,0.000258169,0.000258174,0.000258178,0.000258183,0.000258187,0.000258191,0.000258194,0.000258198,0.000258202,0.000258205,0.000258208,0.000258211,0.000258214,0.000258217,0.000258219,0.000258222,0.000258224,0.000258227,0.000258229,0.000258231,0.000258233,0.000258235,0.000258237,0.000258239,0.000258241,0.000258243,0.000258245,0.000258246,0.000258248,0.00025825,0.000258251,0.000258253,0.000258254,0.000258255,0.000258257,0.000258258,0.000258259,0.000258261,0.000258262,0.000258263,0.000258264,0.000258266,0.000258267,0.000258268,0.000258269,0.00025827,0.000258271,0.000258272,0.000258273,0.000258274,0.000258275,0.000258276,0.000258277,0.000258278,0.00025828,0.000258287,0.000258306,0.000258362,0.000258516,0.000258892,0.000259747,0.000261911,0.000270054,0.000314444,0.000664107,3.9749
0.39,-0.0147698,0.00214334,0.000417159,0.000278694,0.000255465,0.000251211,0.000250859,0.000250964,0.000251071,0.000251154,0.00025122,0.000251273,0.000251317,0.000251354,0.000251386,0.000251413,0.000251437,0.000251459,0.000251477,0.000251494,0.000251509,0.000251523,0.000251536,0.000251547,0.000251558,0.000251567,0.000251576,0.000251584,0.000251592,0.000251599,0.000251606,0.000251612,0.000251618,0.000251624,0.000251629,0.000251634,0.000251638,0.000251643,0.000251647,0.000251651,0.000251655,0.000251658,0.000251662,0.000251665,0.000251668,0.000251671,0.000251674,0.000251677,0.000251679,0.000251682,0.000251684,0.000251687,0.000251689,0.000251691,0.000251693,0.000251695,0.000251697,0.000251699,0.000251701,0.000251703,0.000251704,0.000251706,0.000251707,0.000251709,0.000251711,0.000251712,0.000251713,0.000251715,0.000251716,0.000251717,0.000251719,0.00025172,0.000251721,0.000251722,0.000251723,0.000251725,0.000251726,0.000251727,0.000251728,0.000251729,0.00025173,0.000251731,0.000251732,0.000251733,0.000251733,0.000251734,0.000251735,0.000251736,0.000251738,0.00025174,0.000251746,0.000251764,0.000251818,0.000251965,0.000252324,0.000253141,0.000255224,0.000263123,0.000306296,0.000646186,4.01485
0.4,-0.0149182,0.00212785,0.000409298,0.000271598,0.00024916,0.000245041,0.000244688,0.000244786,0.000244887,0.000244966,0.000245028,0.000245079,0.000245121,0.000245156,0.000245186,0.000245213,0.000245235,0.000245256,0.000245274,0.00024529,0.000245304,0.000245317,0.000245329,0.00024534,0.00024535,0.000245359,0.000245367,0.000245375,0.000245383,0.000245389,0.000245396,0.000245402,0.000245407,0.000245413,0.000245418,0.000245422,0.000245427,0.000245431,0.000245435,0.000245439,0.000245442,0.000245446,0.000245449,0.000245452,0.000245455,0.000245458,0.00024546,0.000245463,0.000245466,0.000245468,0.00024547,0.000245472,0.000245475,0.000245477,0.000245479,0.000245481,0.000245482,0.000245484,0.000245486,0.000245488,0.000245489,0.000245491,0.000245492,0.000245494,0.000245495,0.000245497,0.000245498,0.000245499,0.000245501,0.000245502,0.000245503,0.000245504,0.000245505,0.000245507,0.000245508,0.000245509,0.00024551,0.000245511,0.000245512,0.000245513,0.000245514,0.000245515,0.000245515,0.000245516,0.000245517,0.000245518,0.000245519,0.00024552,0.000245521,0.000245523,0.000245529,0.000245547,0.000245598,0.000245738,0.000246081,0.000246863,0.00024887,0.000256539,0.00029856,0.00062921,4.0552
0.41,-0.0150682,0.00213655,0.000402114,0.000264875,0.00024316,0.000239167,0.000238813,0.000238905,0.000239001,0.000239076,0.000239136,0.000239184,0.000239224,0.000239257,0.000239286,0.000239311,0.000239333,0.000239352,0.000239369,0.000239384,0.000239398,0.000239411,0.000239422,0.000239432,0.000239442,0.000239451,0.000239459,0.000239466,0.000239473,0.00023948,0.000239486,0.000239491,0.000239497,0.000239502,0.000239506,0.000239511,0.000239515,0.000239519,0.000239523,0.000239526,0.00023953,0.000239533,0.000239536,0.000239539,0.000239542,0.000239545,0.000239547,0.00023955,0.000239552,0.000239554,0.000239557,0.000239559,0.000239561,0.000239563,0.000239565,0.000239566,0.000239568,0.00023957,0.000239572,0.000239573,0.000239575,0.000239576,0.000239578,0.000239579,0.00023958,0.000239582,0.000239583,0.000239584,0.000239585,0.000239587,0.000239588,0.000239589,0.00023959,0.000239591,0.000239592,0.000239593,0.000239594,0.000239595,0.000239596,0.000239597,0.000239598,0.000239599,0.0002396,0.0002396,0.000239601,0.000239602,0.000239603,0.000239604,0.000239605,0.000239607,0.000239613,0.00023963,0.000239679,0.000239813,0.000240141,0.00024089,0.000242825,0.000250278,0.000291205,0.000613106,4.09596
0.42,-0.0152196,0.00216589,0.000395535,0.000258497,0.000237442,0.000233569,0.000233216,0.0002333,0.000233392,0.000233464,0.000233521,0.000233566,0.000233605,0.000233637,0.000233664,0.000233688,0.000233709,0.000233727,0.000233743,0.000233758,0.000233771,0.000233783,0.000233794,0.000233803,0.000233812,0.000233821,0.000233828,0.000233836,0.000233842,0.000233848,0.000233854,0.00023386,0.000233865,0.000233869,0.000233874,0.000233878,0.000233882,0.000233886,0.00023389,0.000233893,0.000233896,0.000233899,0.000233902,0.000233905,0.000233908,0.00023391,0.000233913,0.000233915,0.000233917,0.00023392,0.000233922,0.000233924,0.000233926,0.000233928,0.000233929,0.000233931,0.000233933,0.000233934,0.000233936,0.000233938,0.000233939,0.00023394,0.000233942,0.000233943,0.000233945,0.000233946,0.000233947,0.000233948,0.000233949,0.00023395,0.000233952,0.000233953,0.000233954,0.000233955,0.000233956,0.000233957,0.000233958,0.000233959,0.000233959,0.00023396,0.000233961,0.000233962,0.000233963,0.000233964,0.000233964,0.000233965,0.000233966,0.000233967,0.000233968,0.00023397,0.000233975,0.000233992,0.000234039,0.000234167,0.000234481,0.000235199,0.000237068,0.000244315,0.000284204,0.000597807,4.13712
